STPI_Internal_Correlation,IRP_Internal_Correlation
0.334572,0.395583
0.260528,0.445698
0.33741,0.469972
0.352834,0.499734
0.298875,0.363735
0.284601,0.48024
0.284607,0.464624
0.331336,0.550953
0.332864,0.426198
0.317466,0.467651
0.24907,0.374183
0.270834,0.451937
0.316771,0.454444
0.346617,0.381574
0.320261,0.453501
0.325285,0.670828
0.337748,0.410077
0.319906,0.470154
0.265261,0.410194
0.290709,0.527739
0.345225,0.446733
0.304329,0.466888
0.356396,0.438676
0.314524,0.340006
0.327883,0.517723
0.349782,0.452869
0.337007,0.404012
0.310744,0.44331
0.304143,0.439239
0.331588,0.435999
0.337502,0.473422
0.353947,0.39974
0.326414,0.462336
0.297629,0.395827
0.282204,0.413954
0.333161,0.484567
0.318818,0.438057
0.293827,0.364195
0.355269,0.334966
0.358172,0.324751
0.304382,0.448715
0.360088,0.506195
0.282743,0.464465
0.306742,0.470154
0.355934,0.391529
0.311088,0.514881
0.328347,0.430012
0.304038,0.408132
0.272136,0.508665
0.299358,0.449291
0.34086,0.504926
0.255295,0.400473
0.308647,0.461161
0.310416,0.57045
0.279221,0.414935
0.317048,0.366445
0.284871,0.369504
0.331945,0.333169
0.313513,0.416567
0.297058,0.511679
0.306837,0.401655
0.313606,0.504932
0.330975,0.489002
0.278073,0.452233
0.325749,0.463111
0.362727,0.503008
0.320945,0.482662
0.317464,0.409993
0.335026,0.386616
0.282667,0.439908
0.313834,0.437684
0.311593,0.36064
0.364941,0.563182
0.335639,0.433907
0.306611,0.399608
0.333306,0.521789
0.321149,0.378445
0.311285,0.500972
0.307109,0.400632
0.295598,0.531718
0.300033,0.369196
0.275304,0.398227
0.350334,0.388481
0.295563,0.357348
0.289821,0.449863
0.335552,0.37418
0.297037,0.469212
0.317091,0.455647
0.320504,0.435991
0.34052,0.466292
0.272594,0.427871
0.303541,0.433907
0.371201,0.48954
0.328133,0.442818
0.355492,0.529868
0.329869,0.487687
0.293545,0.511055
0.324934,0.398766
0.340866,0.363495
0.264034,0.437241
0.309765,0.488066
0.338752,0.472501
0.385184,0.406539
0.303871,0.460975
0.274553,0.475501
0.34826,0.517967
0.264032,0.50834
0.308775,0.502486
0.304164,0.432984
0.361018,0.396422
0.335734,0.40066
0.325301,0.47517
0.303883,0.46407
0.331419,0.403571
0.357368,0.467657
0.340548,0.398453
0.310991,0.483948
0.317259,0.500478
0.35901,0.526677
0.291205,0.423948
0.361926,0.477122
0.339944,0.334317
0.345144,0.47447
0.297454,0.50755
0.332225,0.458822
0.289861,0.370669
0.258293,0.481215
0.348596,0.43022
0.290467,0.473893
0.29374,0.519685
0.321283,0.342126
0.304495,0.461495
0.313157,0.409053
0.306267,0.436557
0.329546,0.348461
0.345006,0.366163
0.307617,0.449951
0.346787,0.373943
0.321731,0.489425
0.377221,0.473422
0.327255,0.436642
0.294696,0.469318
0.323995,0.445941
0.380374,0.441199
0.318769,0.359003
0.351943,0.453078
0.371808,0.465061
0.31385,0.410929
0.277035,0.508463
0.368888,0.410913
0.339317,0.455893
0.323223,0.493465
0.298375,0.473612
0.306895,0.38202
0.319251,0.459058
0.329454,0.488308
0.363276,0.395157
0.357199,0.460873
0.344526,0.421091
0.255729,0.436639
0.327165,0.463665
0.279957,0.505719
0.300441,0.43636
0.357592,0.474056
0.333805,0.486373
0.32682,0.384795
0.314022,0.413743
0.335819,0.491973
0.319323,0.456183
0.309267,0.432403
0.33615,0.392867
0.342488,0.341202
0.362606,0.452246
0.27452,0.550543
0.331225,0.464575
0.277936,0.446872
0.353318,0.409299
0.298245,0.415527
0.29302,0.506033
0.301329,0.50735
0.314415,0.425379
0.300079,0.345273
0.34232,0.508284
0.366426,0.42427
0.328248,0.423245
0.291295,0.353716
0.312121,0.367637
0.30194,0.448722
0.287708,0.368075
0.35374,0.356357
0.31914,0.487324
0.354083,0.405365
0.350689,0.338256
0.331611,0.436067
0.312216,0.493138
0.29884,0.539978
0.329143,0.34114
0.316952,0.477122
0.339902,0.289511
0.342932,0.404239
0.263083,0.433386
0.325933,0.422963
0.33856,0.48002
0.326408,0.40093
0.283303,0.428925
0.289774,0.494986
0.313413,0.427483
0.313339,0.456204
0.322398,0.459901
0.266454,0.505776
0.354987,0.426785
0.290426,0.397314
0.31503,0.397647
0.340777,0.473071
0.302182,0.397111
0.300249,0.49418
0.303095,0.312971
0.351743,0.407749
0.318856,0.348418
0.361383,0.439864
0.343832,0.451397
0.346131,0.37405
0.368286,0.42307
0.334773,0.379739
0.371543,0.466005
0.312513,0.437035
0.347008,0.452869
0.278689,0.438676
0.34319,0.435094
0.30323,0.366877
0.315057,0.389104
0.34282,0.441852
0.323164,0.554369
0.340202,0.440826
0.352465,0.35491
0.298982,0.440119
0.372678,0.492403
0.313314,0.473127
0.298532,0.39822
0.28567,0.369569
0.297006,0.438763
0.298146,0.372749
0.318439,0.413869
0.336645,0.537884
0.295609,0.421333
0.299207,0.450123
0.324219,0.501417
0.329666,0.35743
0.272949,0.446639
0.285167,0.381647
0.340546,0.346609
0.342275,0.476149
0.294286,0.508702
0.273387,0.487833
0.282952,0.395845
0.335625,0.521955
0.327023,0.395296
0.295063,0.379878
0.319096,0.33101
0.321531,0.442187
0.335517,0.299444
0.339044,0.402636
0.254269,0.427184
0.354433,0.427846
0.320918,0.426446
0.301382,0.409951
0.347446,0.353723
0.339054,0.473127
0.322482,0.395186
0.312711,0.464082
0.29519,0.449757
0.358057,0.47716
0.338509,0.512278
0.313341,0.408899
0.377697,0.440256
0.310573,0.403558
0.329085,0.438874
0.331375,0.533451
0.354803,0.441878
0.355326,0.451113
0.321285,0.42731
0.303188,0.492531
0.311246,0.48581
0.285511,0.376692
0.314217,0.355649
0.297215,0.364654
0.320127,0.433147
0.322283,0.409749
0.29493,0.442399
0.329335,0.458453
0.315307,0.454661
0.341698,0.475921
0.300122,0.387483
0.334284,0.435443
0.314286,0.373371
0.355535,0.422737
0.303287,0.427136
0.327444,0.495704
0.330527,0.539988
0.360618,0.437483
0.349308,0.458628
0.319737,0.383123
0.327895,0.370142
0.272455,0.326082
0.306805,0.373421
0.320315,0.387692
0.311814,0.416241
0.340728,0.490901
0.309983,0.477864
0.28578,0.322577
0.293883,0.423196
0.285555,0.378818
0.280454,0.418984
0.359923,0.507245
0.329091,0.49209
0.287721,0.41103
0.335267,0.517109
0.326332,0.455597
0.29601,0.501576
0.325371,0.463233
0.293829,0.376361
0.306495,0.466045
0.364068,0.376296
0.325637,0.525095
0.303563,0.500711
0.298515,0.432075
0.322959,0.325116
0.336202,0.354528
0.304274,0.47087
0.294299,0.470492
0.338103,0.37326
0.326415,0.411499
0.317654,0.536888
0.319249,0.379412
0.285826,0.333721
0.288686,0.482026
0.310953,0.426794
0.312378,0.515569
0.295504,0.394891
0.325872,0.357178
0.292125,0.458929
0.302526,0.444679
0.331128,0.486518
0.313319,0.356914
0.31701,0.385029
0.321717,0.441927
0.330219,0.507576
0.360162,0.353716
0.354912,0.416999
0.346042,0.453578
0.293881,0.434809
0.389891,0.403758
0.299552,0.466079
0.321662,0.388327
0.324568,0.498086
0.304785,0.478798
0.318509,0.356764
0.284166,0.522772
0.338761,0.349227
0.319993,0.324299
0.312905,0.507934
0.325657,0.433501
0.295812,0.392398
0.304981,0.389185
0.363283,0.422396
0.310633,0.413743
0.342696,0.392671
0.30694,0.419537
0.308723,0.426785
0.355958,0.438874
0.289952,0.53565
0.321834,0.469312
0.339397,0.432453
0.346154,0.412856
0.32697,0.445671
0.25211,0.333169
0.315929,0.394875
0.31962,0.41052
0.317568,0.447446
0.346226,0.460197
0.319486,0.502231
0.256473,0.552962
0.308196,0.567703
0.362914,0.493413
0.343674,0.432347
0.322178,0.387723
0.33381,0.42307
0.311662,0.507719
0.338615,0.523981
0.291526,0.483133
0.290551,0.514914
0.264109,0.418203
0.287954,0.428925
0.293703,0.513174
0.335166,0.544331
0.302708,0.400473
0.29608,0.468792
0.315586,0.445803
0.264725,0.406658
0.301329,0.435125
0.318797,0.422737
0.323835,0.452199
0.311027,0.453784
0.396347,0.373326
0.348572,0.514303
0.292979,0.523158
0.30502,0.409451
0.316552,0.463079
0.406584,0.417109
0.302633,0.463114
0.357216,0.285395
0.318665,0.477577
0.356982,0.471363
0.290829,0.460975
0.308792,0.343768
0.346812,0.452234
0.369785,0.501417
0.330684,0.441907
0.327269,0.326739
0.321303,0.489627
0.372722,0.397919
0.29858,0.496106
0.329634,0.345906
0.325584,0.57368
0.326071,0.46397
0.315823,0.479361
0.275473,0.470671
0.305798,0.46547
0.30906,0.47603
0.350412,0.431582
0.308289,0.40778
0.299763,0.378183
0.29816,0.519054
0.317268,0.293854
0.293667,0.390916
0.359225,0.440623
0.3604,0.378991
0.326486,0.414722
0.314703,0.513174
0.279695,0.463276
0.321813,0.431146
0.341732,0.348226
0.350783,0.464465
0.374059,0.377233
0.326348,0.573112
0.277561,0.355021
0.320846,0.416661
0.314446,0.472712
0.267667,0.463227
0.386335,0.367248
0.271772,0.34281
0.307278,0.448221
0.378639,0.532488
0.323166,0.373371
0.336626,0.382403
0.300929,0.421259
0.27983,0.403311
0.291594,0.430737
0.370509,0.491434
0.29729,0.344138
0.318583,0.549307
0.318586,0.419319
0.343526,0.460197
0.290788,0.436489
0.370527,0.400473
0.30876,0.496759
0.31143,0.485218
0.316088,0.472704
0.356234,0.481668
0.315688,0.410168
0.312771,0.445871
0.31729,0.439932
0.328213,0.45982
0.298626,0.366541
0.352987,0.40132
0.32814,0.373326
0.366715,0.465283
0.321058,0.479178
0.323648,0.347665
0.345205,0.376655
0.30252,0.461401
0.33301,0.460963
0.317527,0.388726
0.304386,0.432012
0.336614,0.486254
0.311939,0.489713
0.292091,0.495872
0.298195,0.414354
0.352937,0.52596
0.282591,0.48024
0.358422,0.447694
0.270083,0.397775
0.296504,0.423948
0.339858,0.426513
0.367355,0.321615
0.2942,0.462857
0.336223,0.377289
0.3132,0.424121
0.323878,0.421711
0.322494,0.447559
0.323635,0.366042
0.325145,0.304095
0.274731,0.574571
0.355351,0.395157
0.304168,0.467408
0.351131,0.411514
0.330852,0.452637
0.291441,0.480569
0.311977,0.522347
0.298229,0.465703
0.31955,0.377673
0.334343,0.431713
0.318172,0.486016
0.339653,0.391359
0.334435,0.441216
0.322193,0.46417
0.350844,0.505917
0.347089,0.444012
0.294434,0.493478
0.2864,0.46796
0.320643,0.420198
0.304729,0.395845
0.317908,0.462491
0.321938,0.422951
0.338975,0.355864
0.32999,0.376025
0.359433,0.46397
0.285158,0.437759
0.329024,0.415592
0.333463,0.398302
0.273881,0.499922
0.337123,0.379412
0.303619,0.553292
0.310283,0.467171
0.325227,0.509101
0.384057,0.472501
0.272775,0.474016
0.300522,0.477001
0.331638,0.422682
0.266129,0.289288
0.291729,0.411727
0.311466,0.49398
0.345982,0.421097
0.343021,0.377085
0.278662,0.484608
0.301941,0.460373
0.347571,0.433064
0.364683,0.511374
0.307832,0.446126
0.341044,0.409424
0.329946,0.437023
0.285752,0.373371
0.307811,0.447694
0.348579,0.356765
0.292376,0.454266
0.337937,0.448697
0.318359,0.509553
0.31365,0.501606
0.276599,0.448705
0.29106,0.403551
0.368562,0.423948
0.331091,0.42999
0.316114,0.464586
0.396891,0.333052
0.336824,0.476638
0.366735,0.440177
0.313707,0.453217
0.288611,0.403741
0.363348,0.343255
0.362145,0.376662
0.295332,0.509234
0.315294,0.403948
0.275499,0.47127
0.252166,0.525428
0.323534,0.47704
0.314449,0.407538
0.316644,0.390925
0.337436,0.461183
0.310098,0.400378
0.336105,0.423625
0.307912,0.445941
0.320308,0.460963
0.316148,0.46796
0.327001,0.473631
0.325888,0.473647
0.303501,0.442779
0.311122,0.516578
0.245368,0.454903
0.330549,0.585382
0.29672,0.420753
0.275546,0.452637
0.319259,0.580969
0.393312,0.42314
0.281551,0.407538
0.2982,0.413743
0.270623,0.534924
0.319648,0.426531
0.348379,0.446708
0.272766,0.487484
0.336469,0.36319
0.342616,0.394967
0.357397,0.429901
0.328396,0.441396
0.322063,0.426446
0.352053,0.450788
0.309456,0.478473
0.31453,0.43338
0.359267,0.483031
0.310644,0.434255
0.319452,0.482737
0.271798,0.467794
0.34626,0.458753
0.357337,0.540714
0.352584,0.442818
0.31241,0.53862
0.298677,0.400613
0.311057,0.421047
0.298369,0.490477
0.315879,0.446126
0.348786,0.551237
0.270232,0.422368
0.320667,0.48002
0.288512,0.437424
0.280777,0.591904
0.299278,0.364086
0.302458,0.465924
0.32206,0.469055
0.285766,0.473127
0.302612,0.498154
0.288846,0.450788
0.307256,0.410151
0.314896,0.60699
0.332796,0.41464
0.322943,0.488044
0.285765,0.333169
0.284419,0.463842
0.362071,0.477861
0.350914,0.40527
0.342307,0.44126
0.276527,0.369832
0.295329,0.501882
0.347497,0.502411
0.336994,0.346063
0.339605,0.468214
0.279022,0.405672
0.285847,0.409503
0.284872,0.385834
0.303256,0.391003
0.308906,0.4166
0.319369,0.606412
0.275109,0.52286
0.307169,0.401491
0.336368,0.413591
0.28958,0.489395
0.357877,0.41842
0.33513,0.404721
0.338729,0.458645
0.318036,0.465848
0.349525,0.443995
0.337669,0.464605
0.283982,0.41793
0.304744,0.501816
0.340015,0.46297
0.302739,0.368859
0.284715,0.577089
0.345926,0.410119
0.313112,0.43022
0.321312,0.416653
0.273465,0.363495
0.304477,0.491816
0.32972,0.455893
0.320601,0.452113
0.351813,0.466367
0.354912,0.522556
0.310434,0.504092
0.342891,0.468997
0.354209,0.507416
0.312107,0.321262
0.272801,0.455853
0.379606,0.400999
0.34749,0.414529
0.314395,0.420286
0.298244,0.439864
0.392208,0.35491
0.248644,0.433555
0.359248,0.386334
0.313758,0.459054
0.367182,0.593497
0.317678,0.489833
0.300479,0.420198
0.285184,0.505552
0.31827,0.3614
0.316169,0.396823
0.35985,0.484746
0.304675,0.428296
0.284819,0.381016
0.317738,0.486113
0.340189,0.358812
0.307162,0.402702
0.331496,0.426767
0.35375,0.528929
0.314527,0.427139
0.32676,0.40851
0.349432,0.440875
0.331616,0.500277
0.341905,0.373625
0.31348,0.445934
0.29918,0.326301
0.310523,0.466772
0.335856,0.412503
0.322901,0.382505
0.306837,0.443995
0.320075,0.471586
0.33832,0.429368
0.294118,0.54145
0.317299,0.462933
0.328743,0.419883
0.303929,0.350822
0.305187,0.440955
0.307617,0.50678
0.332935,0.508102
0.320944,0.488516
0.288899,0.425515
0.323234,0.424981
0.31144,0.476724
0.284281,0.406742
0.358909,0.346063
0.33194,0.40658
0.289477,0.434761
0.373685,0.479384
0.305326,0.46227
0.304659,0.479714
0.291572,0.484523
0.32746,0.408569
0.3092,0.429185
0.32256,0.464154
0.334008,0.445064
0.31962,0.346705
0.297933,0.534437
0.343445,0.392972
0.278519,0.466544
0.300897,0.364662
0.307158,0.398374
0.313226,0.435296
0.361286,0.413583
0.313452,0.554095
0.354754,0.385255
0.310848,0.409811
0.331238,0.445887
0.376864,0.437012
0.300537,0.416504
0.329755,0.428833
0.309257,0.473178
0.314741,0.482026
0.319122,0.446708
0.309164,0.41931
0.296035,0.541165
0.310729,0.554991
0.294965,0.498652
0.351512,0.375971
0.371204,0.46022
0.312438,0.452404
0.281407,0.39125
0.339702,0.459149
0.328929,0.446198
0.323081,0.47465
0.353409,0.413457
0.308831,0.455578
0.32661,0.439842
0.296422,0.417555
0.320173,0.423318
0.273836,0.46022
0.300127,0.449156
0.328273,0.360146
0.268725,0.469131
0.309224,0.463309
0.326896,0.432634
0.379562,0.435767
0.335432,0.521525
0.351511,0.467808
0.275534,0.366445
0.304633,0.451219
0.379709,0.396126
0.346867,0.49432
0.326443,0.42999
0.323103,0.433468
0.332714,0.445223
0.333914,0.467153
0.346936,0.519318
0.319317,0.470617
0.337979,0.467598
0.358494,0.420753
0.310473,0.482786
0.33896,0.430164
0.34039,0.519595
0.365105,0.476893
0.321705,0.453074
0.283215,0.336295
0.329237,0.487471
0.271492,0.384345
0.296237,0.485154
0.313339,0.5127
0.333936,0.44331
0.292253,0.402208
0.308885,0.445896
0.299494,0.371108
0.274675,0.336936
0.367342,0.479094
0.277113,0.479586
0.315256,0.41608
0.351835,0.419319
0.310939,0.438937
0.311635,0.450517
0.346329,0.548042
0.2946,0.470006
0.350119,0.403475
0.29647,0.417297
0.338261,0.355695
0.328437,0.474266
0.332976,0.357038
0.355749,0.512032
0.341675,0.448607
0.282387,0.532345
0.328276,0.538446
0.318729,0.429458
0.31261,0.438282
0.317363,0.516158
0.360403,0.496459
0.313849,0.462265
0.33815,0.446161
0.373898,0.55685
0.301905,0.383677
0.341096,0.41262
0.325092,0.393066
0.290677,0.431176
0.30157,0.473647
0.306245,0.55484
0.301757,0.491941
0.305898,0.398474
0.303145,0.404557
0.334862,0.477864
0.378345,0.524464
0.328946,0.402636
0.28607,0.451219
0.339566,0.392789
0.319288,0.515155
0.367438,0.469584
0.352311,0.408569
0.317164,0.445064
0.333488,0.41919
0.304598,0.552946
0.315369,0.352299
0.324648,0.390567
0.304667,0.359525
0.293589,0.478554
0.294304,0.334508
0.309267,0.467646
0.305979,0.589
0.309579,0.430106
0.294153,0.407001
0.317199,0.348808
0.321496,0.395176
0.336905,0.508699
0.377253,0.476882
0.350791,0.430851
0.311294,0.53391
0.310515,0.540052
0.295061,0.497516
0.287653,0.395974
0.306556,0.461223
0.371333,0.50142
0.30259,0.466544
0.277677,0.403315
0.356526,0.491503
0.33514,0.410407
0.375018,0.502231
0.320177,0.335255
0.313367,0.421236
0.303269,0.44661
0.328483,0.45627
0.347229,0.366219
0.329495,0.424682
0.313336,0.50714
0.338943,0.301836
0.344905,0.373342
0.296128,0.467794
0.314516,0.404917
0.334498,0.392558
0.296875,0.47704
0.361203,0.430108
0.28723,0.403747
0.291051,0.429946
0.371151,0.386054
0.288551,0.438282
0.342932,0.475747
0.324384,0.469487
0.318665,0.366246
0.301407,0.449863
0.292806,0.45974
0.328971,0.436154
0.349076,0.439148
0.321899,0.411088
0.30726,0.510375
0.328841,0.402169
0.274396,0.377289
0.308717,0.434809
0.315124,0.394133
0.340604,0.450149
0.30464,0.460873
0.296362,0.468017
0.291803,0.394505
0.307101,0.351777
0.322389,0.528717
0.354969,0.424901
0.295539,0.496832
0.287001,0.46913
0.289142,0.40396
0.324537,0.411717
0.345936,0.475878
0.366796,0.459015
0.353594,0.391793
0.334111,0.513676
0.34722,0.52509
0.298958,0.484429
0.339214,0.415891
0.266352,0.43711
0.358397,0.544424
0.328682,0.426771
0.304091,0.435649
0.358366,0.358172
0.285971,0.555753
0.333487,0.47447
0.341245,0.443536
0.380404,0.435649
0.368207,0.42143
0.311201,0.437035
0.328277,0.430512
0.367142,0.332038
0.354025,0.512251
0.325743,0.468421
0.35223,0.472077
0.370959,0.452721
0.291338,0.530486
0.295204,0.576053
0.305743,0.407816
0.315638,0.426935
0.317479,0.457734
0.335135,0.430912
0.304875,0.526226
0.315288,0.439364
0.357068,0.511744
0.33207,0.378818
0.333838,0.511374
0.308236,0.419087
0.277783,0.450422
0.319341,0.383908
0.314016,0.361129
0.31867,0.432724
0.393048,0.404557
0.331206,0.447775
0.316981,0.463344
0.297626,0.538261
0.285514,0.392398
0.307016,0.387665
0.322581,0.483131
0.292771,0.466532
0.341966,0.45838
0.358415,0.397528
0.361804,0.462638
0.352303,0.328231
0.350152,0.474807
0.337695,0.466813
0.329882,0.449088
0.372101,0.492209
0.330187,0.539706
0.312608,0.325834
0.335892,0.398842
0.321706,0.42725
0.314221,0.362942
0.288499,0.575054
0.338651,0.449297
0.350116,0.287608
0.311269,0.429524
0.318219,0.402636
0.307332,0.453249
0.355132,0.360792
0.338373,0.337444
0.34491,0.353557
0.305608,0.423679
0.319779,0.486534
0.275517,0.468792
0.354088,0.456592
0.362351,0.445495
0.344494,0.407814
0.311914,0.348862
0.275991,0.472445
0.336738,0.2869
0.292696,0.387759
0.33031,0.479658
0.314866,0.408792
